0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
,Name:,Wladimiro,Family name:,Panizza,Nationality:,Italy ,Gender:, ,Age:,57 years,Date of birth:,05-06-1945,Place of birth:,"Fagnano Olona (Lombardia), Italy ",Date of death:21-06-2002Place of death: ,"    Cassano Magnago (Lombardia), Italy",Professional:,1967-1985,, , ,,,,,
,Name:,Michel,Family name:,Pollentier,Nationality:,Belgium ,Gender:, ,Age:,68  years,Date of birth:,13-02-1951,Place of birth:,"Diksmuide (West-Vlaanderen), Belgium ",Professional:,1973-1984,, , ,,,,,,,
,Name:,Ferdinand,Family name:,Bracke,Nationality:,Belgium ,Gender:, ,Age:,80  years,Date of birth:,25-05-1939,Place of birth:,"Hamme (Oost-Vlaanderen), Belgium ",Professional:,1962-1978,, , ,,,,,,,
,Name:,Freddy,Family name:,Maertens,Nationality:,Belgium ,Gender:, ,Age:,67  years,Date of birth:,13-02-1952,Place of birth:,"Nieuwpoort (West-Vlaanderen), Belgium ",Professional:,1973-1987,Websites:,http://leroyaumedesbelges.unblog.fr/freddy-maertens-le-fantastique/ , , ,,,,,,
,Name:,Freddy,Family name:,Maertens,Nationality:,Belgium ,Gender:, ,Age:,67  years,Date of birth:,13-02-1952,Place of birth:,"Nieuwpoort (West-Vlaanderen), Belgium ",Professional:,1973-1987,Websites:,http://leroyaumedesbelges.unblog.fr/freddy-maertens-le-fantastique/ , , ,,,,,,
,Name:,Gerben,Family name:,Karstens,Nationality:,The Netherlands ,Gender:, ,Age:,77  years,Date of birth:,14-01-1942,Place of birth:,"Voorburg (Zuid-Holland), The Netherlands ",Professional:,1965-1980,Websites:,http://www.gerbenkarstens.com, , ,,,,,,
,Name:,Hubert,Family name:,Mathis,Nationality:,France ,Gender:, ,Age:,69  years,Date of birth:,12-03-1950,Place of birth:,"Ransart (Nord-Pas-de-Calais), France ",, , ,,,,,,,,,
,Name:,Joop,Family name:,Zoetemelk,Nationality:,The Netherlands ,Gender:, ,Age:,72  years,Date of birth:,03-12-1946,Place of birth:,"Rijpwetering (Zuid-Holland), The Netherlands ",Professional:,1970-1987,, ,Overwinningen, ,,,,,,
,Name:,Freddy,Family name:,Maertens,Nationality:,Belgium ,Gender:, ,Age:,67  years,Date of birth:,13-02-1952,Place of birth:,"Nieuwpoort (West-Vlaanderen), Belgium ",Professional:,1973-1987,Websites:,http://leroyaumedesbelges.unblog.fr/freddy-maertens-le-fantastique/ , , ,,,,,,
,Name:,Freddy,Family name:,Maertens,Nationality:,Belgium ,Gender:, ,Age:,67  years,Date of birth:,13-02-1952,Place of birth:,"Nieuwpoort (West-Vlaanderen), Belgium ",Professional:,1973-1987,Websites:,http://leroyaumedesbelges.unblog.fr/freddy-maertens-le-fantastique/ , , ,,,,,,
,Name:,Gerben,Family name:,Karstens,Nationality:,The Netherlands ,Gender:, ,Age:,77  years,Date of birth:,14-01-1942,Place of birth:,"Voorburg (Zuid-Holland), The Netherlands ",Professional:,1965-1980,Websites:,http://www.gerbenkarstens.com, , ,,,,,,
,Name:,Enrique,Family name:,Martínez Heredia,Nationality:,Spain ,Gender:, ,Age:,66  years,Date of birth:,27-01-1953,Place of birth:,"Huesa (Andalucia), Spain ",Professional:,1976-4/1984,, , ,,,,,,,
,Name:,Freddy,Family name:,Maertens,Nationality:,Belgium ,Gender:, ,Age:,67  years,Date of birth:,13-02-1952,Place of birth:,"Nieuwpoort (West-Vlaanderen), Belgium ",Professional:,1973-1987,Websites:,http://leroyaumedesbelges.unblog.fr/freddy-maertens-le-fantastique/ , , ,,,,,,
,Name:,Lucien,Family name:,Van Impe,Nationality:,Belgium ,Gender:, ,Age:,72  years,Date of birth:,20-10-1946,Place of birth:,"Erpe-Mere (Oost-Vlaanderen), Belgium ",Professional:,1969-1987,, , ,,,,,,,
,Name:,Giancarlo,Family name:,Bellini,Nationality:,Italy ,Gender:, ,Age:,73  years,Date of birth:,15-09-1945,Place of birth:,"Crosa (Piemonte), Italy ",Professional:,1971-1979,, , ,,,,,,,
,Name:,Francesco,Family name:,Moser,Nationality:,Italy ,Gender:, ,Age:,68  years,Date of birth:,19-06-1951,Place of birth:,"Palù (Trentino-Alto Adige), Italy ",Professional:,1973-1988,, , ,,,,,,,
,Name:,Cees,Family name:,Priem,Nationality:,The Netherlands ,Gender:, ,Age:,68  years,Date of birth:,27-10-1950,Place of birth:,"Ovezande (Zeeland), The Netherlands ",Professional:,1973-1987,, , ,,,,,,,
,Name:,Rik,Family name:,Van Linden,Nationality:,Belgium ,Gender:, ,Age:,70  years,Date of birth:,28-07-1949,Place of birth:,"Wilrijk (Antwerpen), Belgium ",Professional:,1971-1983,, , ,,,,,,,
,Name:,Ronald,Family name:,De Witte,Nationality:,Belgium ,Gender:, ,Age:,72  years,Date of birth:,21-10-1946,Place of birth:,"Wilrijk (Antwerpen), Belgium ",Professional:,1968-1982,, , ,,,,,,,
,Name:,Karel,Family name:,Rottiers,Nationality:,Belgium ,Gender:, ,Age:,66  years,Date of birth:,07-04-1953,Place of birth:,"Bornem (Antwerpen), Belgium ",Professional:,1973-1979,, , ,,,,,,,
,Name:,Jacques,Family name:,Esclassan,Nationality:,France ,Gender:, ,Age:,70  years,Date of birth:,03-09-1948,Place of birth:,"Castres (Midi-Pyrenees), France ",Professional:,1972-1979,, , ,,,,,,,
,Name:,Theo,Family name:,Smit,Nationality:,The Netherlands ,Gender:, ,Age:,68  years,Date of birth:,05-04-1951,Place of birth:,"Amsterdam (Noord-Holland), The Netherlands ",Professional:,1974-1990,, , ,,,,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
,Name:,Francesco,Family name:,Moser,Nationality:,Italy ,Gender:, ,Age:,68  years,Date of birth:,19-06-1951,Place of birth:,"Palù (Trentino-Alto Adige), Italy ",Professional:,1973-1988,, , ,,,,,,,
,Name:,Barry,Family name:,Hoban,Nationality:,Great Britain ,Gender:, ,Age:,79  years,Date of birth:,05-02-1940,Place of birth:,"Wakefield (Wakefield), Great Britain ",Professional:,1962-1981,, , ,,,,,,,
,Name:,Theo,Family name:,Smit,Nationality:,The Netherlands ,Gender:, ,Age:,68  years,Date of birth:,05-04-1951,Place of birth:,"Amsterdam (Noord-Holland), The Netherlands ",Professional:,1974-1990,, , ,,,,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
,Name:,Felice,Family name:,Gimondi,Nationality:,Italy ,Gender:, ,Age:,76 years,Date of birth:,29-09-1942,Place of birth:,"Sedrina (Lombardia), Italy ",Date of death:16-08-2019Place of death: ,"    Giardini-Naxos (Sicilia), Italy",Professional:,1965-1979,Websites:,http://www.felicegimondi.com, , ,,,,
,Name:,Joop,Family name:,Zoetemelk,Nationality:,The Netherlands ,Gender:, ,Age:,72  years,Date of birth:,03-12-1946,Place of birth:,"Rijpwetering (Zuid-Holland), The Netherlands ",Professional:,1970-1987,, ,Overwinningen, ,,,,,,
,Name:,Gerrie,Family name:,Knetemann,Nationality:,The Netherlands ,Gender:, ,Age:,53 years,Date of birth:,06-03-1951,Place of birth:,"Amsterdam (Noord-Holland), The Netherlands ",Date of death:02-11-2004Place of death: ,"    Bergen (Noord-Holland), The Netherlands",Professional:,1974-1989,, , ,,,,,
,Name:,Michel,Family name:,Pollentier,Nationality:,Belgium ,Gender:, ,Age:,68  years,Date of birth:,13-02-1951,Place of birth:,"Diksmuide (West-Vlaanderen), Belgium ",Professional:,1973-1984,, , ,,,,,,,
,Name:,Lucien,Family name:,Van Impe,Nationality:,Belgium ,Gender:, ,Age:,72  years,Date of birth:,20-10-1946,Place of birth:,"Erpe-Mere (Oost-Vlaanderen), Belgium ",Professional:,1969-1987,, , ,,,,,,,
,Name:,Bernard,Family name:,Thévenet,Nationality:,France ,Gender:, ,Age:,71  years,Date of birth:,10-01-1948,Place of birth:,"Saint-Julien-de-Civry (Bourgogne), France ",Professional:,1970-1981,, , ,,,,,,,
,Name:,Bernard,Family name:,Thévenet,Nationality:,France ,Gender:, ,Age:,71  years,Date of birth:,10-01-1948,Place of birth:,"Saint-Julien-de-Civry (Bourgogne), France ",Professional:,1970-1981,, , ,,,,,,,
,Name:,Vicente,Family name:,López Carril,Nationality:,Spain ,Gender:, ,Age:,37 years,Date of birth:,02-12-1942,Place of birth:,"Donas (Galicia), Spain ",Date of death:29-03-1980Place of death: ,"    Gijón (Asturias), Spain",Professional:,1965-1979,, , ,,,,,
,Name:,Lucien,Family name:,Van Impe,Nationality:,Belgium ,Gender:, ,Age:,72  years,Date of birth:,20-10-1946,Place of birth:,"Erpe-Mere (Oost-Vlaanderen), Belgium ",Professional:,1969-1987,, , ,,,,,,,
,Name:,Rik,Family name:,Van Linden,Nationality:,Belgium ,Gender:, ,Age:,70  years,Date of birth:,28-07-1949,Place of birth:,"Wilrijk (Antwerpen), Belgium ",Professional:,1971-1983,, , ,,,,,,,
,Name:,Giacinto,Family name:,Santambrogio,Nationality:,Italy ,Gender:, ,Age:,67 years,Date of birth:,25-04-1945,Place of birth:,"Seregno (Lombardia), Italy ",Date of death:14-06-2012Place of death: ,"    Desio (Lombardia), Italy",Professional:,1969-1979,, , ,,,,,
,Name:,Rik,Family name:,Van Linden,Nationality:,Belgium ,Gender:, ,Age:,70  years,Date of birth:,28-07-1949,Place of birth:,"Wilrijk (Antwerpen), Belgium ",Professional:,1971-1983,, , ,,,,,,,
,Name:,Walter,Family name:,Godefroot,Nationality:,Belgium ,Gender:, ,Age:,76  years,Date of birth:,02-07-1943,Place of birth:,"Gent (Oost-Vlaanderen), Belgium ",Professional:,1965-1979,, , ,,,,,,,
,Name:,Francesco,Family name:,Moser,Nationality:,Italy ,Gender:, ,Age:,68  years,Date of birth:,19-06-1951,Place of birth:,"Palù (Trentino-Alto Adige), Italy ",Professional:,1973-1988,, , ,,,,,,,
,Name:,Bernard,Family name:,Thévenet,Nationality:,France ,Gender:, ,Age:,71  years,Date of birth:,10-01-1948,Place of birth:,"Saint-Julien-de-Civry (Bourgogne), France ",Professional:,1970-1981,, , ,,,,,,,
,Name:,Rik,Family name:,Van Linden,Nationality:,Belgium ,Gender:, ,Age:,70  years,Date of birth:,28-07-1949,Place of birth:,"Wilrijk (Antwerpen), Belgium ",Professional:,1971-1983,, , ,,,,,,,
,Name:,Lucien,Family name:,Van Impe,Nationality:,Belgium ,Gender:, ,Age:,72  years,Date of birth:,20-10-1946,Place of birth:,"Erpe-Mere (Oost-Vlaanderen), Belgium ",Professional:,1969-1987,, , ,,,,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
,Name:,Ercole,Family name:,Gualazzini,Nationality:,Italy ,Gender:, ,Age:,75  years,Date of birth:,22-06-1944,Place of birth:,"San Secondo Parmense (Emilia-Romagna), Italy ",Professional:,1966-1978,, , ,,,,,,,
,Name:,Henk,Family name:,Poppe,Nationality:,The Netherlands ,Gender:, ,Age:,67  years,Date of birth:,12-07-1952,Place of birth:,"Nijverdal (Overijssel), The Netherlands ",Professional:,1974-1975,, , ,,,,,,,
,Name:,Patrick,Family name:,Sercu,Nationality:,Belgium ,Gender:, ,Age:,74 years,Date of birth:,27-06-1944,Place of birth:,"Roeselare (West-Vlaanderen), Belgium ",Date of death:19-04-2019Place of death: ,"    Roeselare (West-Vlaanderen), Belgium",Professional:,1965-1983,, , ,,,,,
,Name:,Patrick,Family name:,Sercu,Nationality:,Belgium ,Gender:, ,Age:,74 years,Date of birth:,27-06-1944,Place of birth:,"Roeselare (West-Vlaanderen), Belgium ",Date of death:19-04-2019Place of death: ,"    Roeselare (West-Vlaanderen), Belgium",Professional:,1965-1983,, , ,,,,,
,Name:,Ronald,Family name:,De Witte,Nationality:,Belgium ,Gender:, ,Age:,72  years,Date of birth:,21-10-1946,Place of birth:,"Wilrijk (Antwerpen), Belgium ",Professional:,1968-1982,, , ,,,,,,,
,Name:,Jean-Luc,Family name:,Molineris,Nationality:,France ,Gender:, ,Age:,69  years,Date of birth:,25-08-1950,Place of birth:,"Grenoble (Rhone-Alpes), France ",Professional:,1971-1977,, , ,,,,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
,Name:,Cyrille,Family name:,Guimard,Nationality:,France ,Gender:, ,Age:,72  years,Date of birth:,20-01-1947,Place of birth:,"Bougenais (Pays de la Loire), France ",Professional:,1968-1976,, , ,,,,,,,
,Name:,Patrick,Family name:,Sercu,Nationality:,Belgium ,Gender:, ,Age:,74 years,Date of birth:,27-06-1944,Place of birth:,"Roeselare (West-Vlaanderen), Belgium ",Date of death:19-04-2019Place of death: ,"    Roeselare (West-Vlaanderen), Belgium",Professional:,1965-1983,, , ,,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
,Name:,Vicente,Family name:,López Carril,Nationality:,Spain ,Gender:, ,Age:,37 years,Date of birth:,02-12-1942,Place of birth:,"Donas (Galicia), Spain ",Date of death:29-03-1980Place of death: ,"    Gijón (Asturias), Spain",Professional:,1965-1979,, , ,,,,,
,Name:,Joseph,Family name:,Spruyt,Nationality:,Belgium ,Gender:, ,Age:,76  years,Date of birth:,25-02-1943,Place of birth:,"Viersel (Antwerpen), Belgium ",Professional:,1965-1975,, , ,,,,,,,
,Name:,Barry,Family name:,Hoban,Nationality:,Great Britain ,Gender:, ,Age:,79  years,Date of birth:,05-02-1940,Place of birth:,"Wakefield (Wakefield), Great Britain ",Professional:,1962-1981,, , ,,,,,,,
,Name:,Jean-Pierre,Family name:,Genet,Nationality:,France ,Gender:, ,Age:,64 years,Date of birth:,24-10-1940,Place of birth:,"Brest (Bretagne), France ",Date of death:15-03-2005Place of death: ,"    Loctudy (Bretagne), France",Professional:,1964-1977,, , ,,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
,Name:,Raymond,Family name:,Poulidor,Nationality:,France ,Gender:, ,Age:,83  years,Date of birth:,15-04-1936,Place of birth:,"Masbaraud-Mérignat (Limousin), France ",Professional:,1960-1977,, , ,,,,,,,
,Name:,Jean-Pierre,Family name:,Danguillaume,Nationality:,France ,Gender:, ,Age:,73  years,Date of birth:,25-05-1946,Place of birth:,"Joué-lés-Tours (Centre), France ",Professional:,1969-1978,, , ,,,,,,,
,Name:,Jean-Pierre,Family name:,Danguillaume,Nationality:,France ,Gender:, ,Age:,73  years,Date of birth:,25-05-1946,Place of birth:,"Joué-lés-Tours (Centre), France ",Professional:,1969-1978,, , ,,,,,,,
,Name:,Francis,Family name:,Campaner,Nationality:,France ,Gender:, ,Age:,73  years,Date of birth:,01-02-1946,Place of birth:,"Saint-Germain-de-la-Rivière (Aquitaine), France ",Professional:,1967-1979,, , ,,,,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
,Name:,Gerard,Family name:,Vianen,Nationality:,The Netherlands ,Gender:, ,Age:,70 years,Date of birth:,09-02-1944,Place of birth:,"Kockengen (Utrecht), The Netherlands ",Date of death:10-12-2014Place of death: ,"    Kockengen (Utrecht), The Netherlands",Professional:,1967-1977,, , ,,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
,Name:,Michel,Family name:,Pollentier,Nationality:,Belgium ,Gender:, ,Age:,68  years,Date of birth:,13-02-1951,Place of birth:,"Diksmuide (West-Vlaanderen), Belgium ",Professional:,1973-1984,, , ,,,,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
,Name:,Patrick,Family name:,Sercu,Nationality:,Belgium ,Gender:, ,Age:,74 years,Date of birth:,27-06-1944,Place of birth:,"Roeselare (West-Vlaanderen), Belgium ",Date of death:19-04-2019Place of death: ,"    Roeselare (West-Vlaanderen), Belgium",Professional:,1965-1983,, , ,,,,,
,Name:,Domingo,Family name:,Perurena Telletxea,Nationality:,Spain ,Gender:, ,Age:,75  years,Date of birth:,15-12-1943,Place of birth:,"Oiartzun (Pais Vasco), Spain ",Professional:,1966-1979,, , ,,,,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
,Name:,Joop,Family name:,Zoetemelk,Nationality:,The Netherlands ,Gender:, ,Age:,72  years,Date of birth:,03-12-1946,Place of birth:,"Rijpwetering (Zuid-Holland), The Netherlands ",Professional:,1970-1987,, ,Overwinningen, ,,,,,,
,Name:,Willy,Family name:,Teirlinck,Nationality:,Belgium ,Gender:, ,Age:,71  years,Date of birth:,10-08-1948,Place of birth:,"Teralfene (Brabant), Belgium ",Professional:,1970-1986,, , ,,,,,,,
,Name:,José,Family name:,Catieau,Nationality:,France ,Gender:, ,Age:,73  years,Date of birth:,17-07-1946,Place of birth:,"Coutiches (Nord-Pas-de-Calais), France ",Professional:,1968-1976,, , ,,,,,,,
,Name:,Frans,Family name:,Verbeeck,Nationality:,Belgium ,Gender:, ,Age:,78  years,Date of birth:,13-06-1941,Place of birth:,"Langdorp (Brabant), Belgium ",Professional:,1963-1977,, , ,,,,,,,
,Name:,Eddy,Family name:,Verstraeten,Nationality:,Belgium ,Gender:, ,Age:,57 years,Date of birth:,15-09-1948,Place of birth:,"Leuven (Vlaams-Brabant), Belgium ",Date of death:07-12-2005Place of death: ,"    Booischot (Antwerpen), Belgium",Professional:,1970-1981,Commemorations, , ,,,,,
,Name:,Cyrille,Family name:,Guimard,Nationality:,France ,Gender:, ,Age:,72  years,Date of birth:,20-01-1947,Place of birth:,"Bougenais (Pays de la Loire), France ",Professional:,1968-1976,, , ,,,,,,,
,Name:,Joop,Family name:,Zoetemelk,Nationality:,The Netherlands ,Gender:, ,Age:,72  years,Date of birth:,03-12-1946,Place of birth:,"Rijpwetering (Zuid-Holland), The Netherlands ",Professional:,1970-1987,, ,Overwinningen, ,,,,,,
,Name:,Walter,Family name:,Godefroot,Nationality:,Belgium ,Gender:, ,Age:,76  years,Date of birth:,02-07-1943,Place of birth:,"Gent (Oost-Vlaanderen), Belgium ",Professional:,1965-1979,, , ,,,,,,,
,Name:,Jean-Pierre,Family name:,Danguillaume,Nationality:,France ,Gender:, ,Age:,73  years,Date of birth:,25-05-1946,Place of birth:,"Joué-lés-Tours (Centre), France ",Professional:,1969-1978,, , ,,,,,,,
,Name:,Luis,Family name:,Ocaña Pernia,Nationality:,Spain ,Gender:, ,Age:,48 years,Date of birth:,09-06-1945,Place of birth:,"Priego (Castilla-La Mancha), Spain ",Date of death:19-05-1994Place of death: ,"    Caupenne-d'Armagnac (Midi-Pyrenees), France",Professional:,1968-1977,, , ,,,,,
,Name:,Bernard,Family name:,Thévenet,Nationality:,France ,Gender:, ,Age:,71  years,Date of birth:,10-01-1948,Place of birth:,"Saint-Julien-de-Civry (Bourgogne), France ",Professional:,1970-1981,, , ,,,,,,,
,Name:,Luis,Family name:,Ocaña Pernia,Nationality:,Spain ,Gender:, ,Age:,48 years,Date of birth:,09-06-1945,Place of birth:,"Priego (Castilla-La Mancha), Spain ",Date of death:19-05-1994Place of death: ,"    Caupenne-d'Armagnac (Midi-Pyrenees), France",Professional:,1968-1977,, , ,,,,,
,Name:,Vicente,Family name:,López Carril,Nationality:,Spain ,Gender:, ,Age:,37 years,Date of birth:,02-12-1942,Place of birth:,"Donas (Galicia), Spain ",Date of death:29-03-1980Place of death: ,"    Gijón (Asturias), Spain",Professional:,1965-1979,, , ,,,,,
,Name:,Michael,Family name:,Wright,Nationality:,Great Britain ,Gender:, ,Age:,78  years,Date of birth:,25-04-1941,Place of birth:,"Bishop's Stortford (Hertford), Great Britain ",Professional:,1962-1976,, , ,,,,,,,
,Name:,Barry,Family name:,Hoban,Nationality:,Great Britain ,Gender:, ,Age:,79  years,Date of birth:,05-02-1940,Place of birth:,"Wakefield (Wakefield), Great Britain ",Professional:,1962-1981,, , ,,,,,,,
,Name:,Luis,Family name:,Ocaña Pernia,Nationality:,Spain ,Gender:, ,Age:,48 years,Date of birth:,09-06-1945,Place of birth:,"Priego (Castilla-La Mancha), Spain ",Date of death:19-05-1994Place of death: ,"    Caupenne-d'Armagnac (Midi-Pyrenees), France",Professional:,1968-1977,, , ,,,,,
,Name:,Lucien,Family name:,Van Impe,Nationality:,Belgium ,Gender:, ,Age:,72  years,Date of birth:,20-10-1946,Place of birth:,"Erpe-Mere (Oost-Vlaanderen), Belgium ",Professional:,1969-1987,, , ,,,,,,,
,Name:,Luis,Family name:,Ocaña Pernia,Nationality:,Spain ,Gender:, ,Age:,48 years,Date of birth:,09-06-1945,Place of birth:,"Priego (Castilla-La Mancha), Spain ",Date of death:19-05-1994Place of death: ,"    Caupenne-d'Armagnac (Midi-Pyrenees), France",Professional:,1968-1977,, , ,,,,,
,Name:,Pedro,Family name:,Torres Cruces,Nationality:,Spain ,Gender:, ,Age:,70  years,Date of birth:,27-04-1949,Place of birth:,"Humilladero (Andalucia), Spain ",Professional:,1971-1980,, , ,,,,,,,
,Name:,Wilfried,Family name:,David,Nationality:,Belgium ,Gender:, ,Age:,69 years,Date of birth:,22-02-1946,Place of birth:,"Brugge (West-Vlaanderen), Belgium ",Date of death:15-06-2015Place of death: ,"    Wingene (West-Vlaanderen), Belgium",Professional:,1968-1976,Commemorations, , ,,,,,
,Name:,Walter,Family name:,Godefroot,Nationality:,Belgium ,Gender:, ,Age:,76  years,Date of birth:,02-07-1943,Place of birth:,"Gent (Oost-Vlaanderen), Belgium ",Professional:,1965-1979,, , ,,,,,,,
,Name:,Joaquim Francisco,Family name:,Fernandes Agostinho,Nationality:,Portugal ,Gender:, ,Age:,41 years,Date of birth:,07-04-1943,Place of birth:,"Torres Vedras (Lisboa), Portugal ",Date of death:10-05-1984Place of death: ,"    Lisboa (Lisboa), Portugal",Professional:,1968-1984,Websites:,http://www.trofeujoaquimagostinho.com/, , ,,,,
,Name:,Claude,Family name:,Tollet,Nationality:,France ,Gender:, ,Age:,70  years,Date of birth:,24-04-1949,Place of birth:,"Roisel (Picardie), France ",Professional:,1972-1975,, , ,,,,,,,
,Name:,Luis,Family name:,Ocaña Pernia,Nationality:,Spain ,Gender:, ,Age:,48 years,Date of birth:,09-06-1945,Place of birth:,"Priego (Castilla-La Mancha), Spain ",Date of death:19-05-1994Place of death: ,"    Caupenne-d'Armagnac (Midi-Pyrenees), France",Professional:,1968-1977,, , ,,,,,
,Name:,Barry,Family name:,Hoban,Nationality:,Great Britain ,Gender:, ,Age:,79  years,Date of birth:,05-02-1940,Place of birth:,"Wakefield (Wakefield), Great Britain ",Professional:,1962-1981,, , ,,,,,,,
,Name:,Luis,Family name:,Ocaña Pernia,Nationality:,Spain ,Gender:, ,Age:,48 years,Date of birth:,09-06-1945,Place of birth:,"Priego (Castilla-La Mancha), Spain ",Date of death:19-05-1994Place of death: ,"    Caupenne-d'Armagnac (Midi-Pyrenees), France",Professional:,1968-1977,, , ,,,,,
,Name:,Bernard,Family name:,Thévenet,Nationality:,France ,Gender:, ,Age:,71  years,Date of birth:,10-01-1948,Place of birth:,"Saint-Julien-de-Civry (Bourgogne), France ",Professional:,1970-1981,, , ,,,,,,,
,Name:,Herman,Family name:,Van Springel,Nationality:,Belgium ,Gender:, ,Age:,76  years,Date of birth:,14-08-1943,Place of birth:,"Ranst (Antwerpen), Belgium ",Professional:,1965-1981,, , ,,,,,,,
,Name:,Luis,Family name:,Ocaña Pernia,Nationality:,Spain ,Gender:, ,Age:,48 years,Date of birth:,09-06-1945,Place of birth:,"Priego (Castilla-La Mancha), Spain ",Date of death:19-05-1994Place of death: ,"    Caupenne-d'Armagnac (Midi-Pyrenees), France",Professional:,1968-1977,, , ,,,,,
,Name:,Pedro,Family name:,Torres Cruces,Nationality:,Spain ,Gender:, ,Age:,70  years,Date of birth:,27-04-1949,Place of birth:,"Humilladero (Andalucia), Spain ",Professional:,1971-1980,, , ,,,,,,,
,Name:,,Family name:,,Nationality:, ,Gender:, ,Age:, years,Date of birth:,,Place of birth:,MySQL retouneerde devolgende error: Table 'wielersite_main.wcd_' doesn't exist,,,,,,,,,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
,Name:,Cyrille,Family name:,Guimard,Nationality:,France ,Gender:, ,Age:,72  years,Date of birth:,20-01-1947,Place of birth:,"Bougenais (Pays de la Loire), France ",Professional:,1968-1976,, , ,,,,,,,
,Name:,Rik,Family name:,Van Linden,Nationality:,Belgium ,Gender:, ,Age:,70  years,Date of birth:,28-07-1949,Place of birth:,"Wilrijk (Antwerpen), Belgium ",Professional:,1971-1983,, , ,,,,,,,
,Name:,Ercole,Family name:,Gualazzini,Nationality:,Italy ,Gender:, ,Age:,75  years,Date of birth:,22-06-1944,Place of birth:,"San Secondo Parmense (Emilia-Romagna), Italy ",Professional:,1966-1978,, , ,,,,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
,Name:,Cyrille,Family name:,Guimard,Nationality:,France ,Gender:, ,Age:,72  years,Date of birth:,20-01-1947,Place of birth:,"Bougenais (Pays de la Loire), France ",Professional:,1968-1976,, , ,,,,,,,
,Name:,Walter,Family name:,Godefroot,Nationality:,Belgium ,Gender:, ,Age:,76  years,Date of birth:,02-07-1943,Place of birth:,"Gent (Oost-Vlaanderen), Belgium ",Professional:,1965-1979,, , ,,,,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
